"Stop","Daily On","Daily Off","Daily Load","AM Peak On","AM Peak Off","AM Peak Load","Midday On","Midday Off","Midday Load","School  On","School Off","School Load","PM Peak On","PM Peak Off","PM Peak Load","Evening On","Evening Off","Evening Load","Owl On","Owl Off","Owl Load"
"Merchant Rd And N-FS/AB","1","9","109","0","3","29","1","4","35","0","1","29","0","1","14",,,,"0","0","2"
"GG Bridge Parking Lot S-FS","12","48","73","2","6","25","5","20","20","3","14","18","2","8","8",,,,"0","0","2"
"957 Lincoln Blvd S-FS","1","5","69","0","0","25","1","2","19","0","1","17","0","2","6",,,,"0","0","2"
"Lincoln Blvd&Storey Ave W-MB","0","0","69","0","0","25","0","0","19","0","0","17","0","0","6",,,,"0","0","2"
"Mcdowell Ave&Cowles St SE-NS","0","1","68","0","0","25","0","0","19","0","1","16","0","0","6",,,,"0","0","2"
"Building B650 Presidio S-NS","4","0","72","0","0","25","1","0","20","1","0","17","2","0","8",,,,"0","0","2"
"Building B639 Presidio SW-NS","0","0","72","0","0","25","0","0","20","0","0","17","0","0","8",,,,"0","0","2"
"Presidio Bank On Mason St SW-NS","0","1","71","0","0","25","0","0","20","0","1","16","0","0","8",,,,"0","0","2"
"Mason St (Presidio) And SW-NS","1","1","71","0","1","24","1","0","21","0","0","16","0","0","8",,,,"0","0","2"
"Halleck St&Vallejo St SW-FS","1","2","70","0","0","24","1","1","21","0","1","15","0","0","8",,,,"0","0","2"
"220 Halleck St NW-MB","0","0","70","0","0","24","0","0","21","0","0","15","0","0","8",,,,"0","0","2"
"Halleck St&Lincoln Blvd NW-NS","0","12","58","0","6","18","0","2","19","0","3","12","0","0","8",,,,"0","1","1"
"Lincoln Blvd&Anza St E-NS","1","0","59","0","0","18","1","0","20","0","0","12","0","0","8",,,,"0","0","1"
"Presidio Bldg 102 On Montgomery W","0","2","57","0","1","17","0","0","20","0","1","11","0","0","8",,,,"0","0","1"
"Montgomery St&Moraga Ave N-NS","0","6","51","0","3","14","0","1","19","0","2","9","0","0","8",,,,"0","0","1"
"Moraga Ave&Graham St S-FS","3","2","52","0","1","13","1","1","19","1","0","10","1","0","9",,,,"0","0","1"
"Funston Ave&Presidio Blvd S-NS","0","1","51","0","1","12","0","0","19","0","0","10","0","0","9",,,,"0","0","1"
"Presidio Blvd&Barnard Rd E-FS","2","2","51","0","0","12","0","1","18","1","0","11","1","1","9",,,,"0","0","1"
"Presidio Blvd&Lincoln Blvd S-NS","1","3","49","0","1","11","0","1","17","0","1","10","1","0","10",,,,"0","0","1"
"Letterman Dr&Tide Bldg S-MB","1","0","50","0","0","11","1","0","18","0","0","10","0","0","10",,,,"0","0","1"
"Letterman Hospital S-FS","0","42","8","0","11","0","0","18","0","0","6","4","0","6","4",,,,"0","1","0"
"Total Passenger Boardings ","7961","7940",,"1982","1977",,"2326","2336",,"1505","1501",,"1434","1424",,"476","467",,"238","235",
"Subject to disclaimer at www.sfmta.com/tepdata",,,,,,,,,,,,,,,,,,,,,

